id;firstname;lastname;team;position;injured;banned;mantra_position;fantacalcio_position;name;country;birth_date;foot_name;fantacalcioPlayerId;fantacalcioTeamName;appearances;matchesInStart;mins_played;pagella;fantacalcioRanking;fantacalcioFantaindex;fantacalcioPosition;assists;goals;goals90min;goalsFromOpenPlays;xgFromOpenPlays;xgFromOpenPlays/90min;xA;xA90min;redCards;yellowCards;successfulPenalties;penalties;gkPenaltiesSaved;gkCleanSheets;gkConcededGoals;openPlaysGoalsConceded;openPlaysXgConceded;fantamediaPred;fantamediaPredRoundId;matchConvocation;matchesWithGrade;perc_matchesStarted;perc_matchesWithGrade;percMinsPlayed;expectedFantamediaMean;External_breakout_Index;Set_piece_attack_Index;Offensive_verticalization_Index;Attacking_area_Index;Pass_accuracy_Index;Accompany_the_offensive_action_Index;Cross_accuracy_Index;Pass_leading_chances_Index;Shot_on_target_Index;Received_pass_Index;Deep_runs_Index;Air_challenge_offensive_Index;Shot_on_goal_Index;Converge_in_the_center_Index;Pass_forward_accuracy_Index;Defense_solidity_Index;Offensive_actions_Index;Dribbles_successful_Index;Offensive_field_presence_Index
632259;Pio;esposito;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};Forward;False;True;['CF'];A;Francesco Pio Esposito;Italy;2005-06-28;right;7071;inter;38.0;36.0;3299.0;6.23;7.52;34.07;A;2.0;18.0;0.49;23.0;18.79;0.51;3.83;0.1;0.0;8.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;40.0;38.0;90.0;95.0;91.0;-1;-1.0;41.78;-1.0;82.46;-1.0;39.37;-1.0;44.69;53.66;40.03;65.52;62.9;54.21;-1.0;-1.0;-1.0;43.47;-1.0;47.96
632368;Riyad;idrissi r.;{'uuid': '1c949031-2bcb-434e-a9ea-8fec3fa80c23', 'name': 'cagliari'};Wide-Midfielder;False;False;['LB', 'E'];D;Riyad Idrissi;Italy;2005-06-13;left;7125;cagliari;28.0;13.0;1425.0;5.78;5.82;6.78;D;0.0;1.0;0.06;1.0;0.8;0.05;0.54;0.03;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;26.0;35.14;70.27;41.0;-1;51.53;-1.0;-1.0;47.27;43.21;49.87;51.16;-1.0;-1.0;44.68;46.44;-1.0;-1.0;-1.0;46.33;-1.0;42.49;-1.0;38.82
632932;Pietro;comuzzo;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Defender;False;False;['CB'];D;Pietro Comuzzo;Italy;2005-02-20;right;6495;fiorentina;33.0;24.0;2399.0;5.99;6.01;58.23;D;0.0;1.0;0.04;1.0;0.5;0.02;0.34;0.01;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;31.0;64.86;83.78;66.0;-1;54.69;-1.0;-1.0;56.2;77.57;74.01;-1.0;-1.0;-1.0;76.85;-1.0;-1.0;-1.0;-1.0;67.62;74.94;71.3;-1.0;54.68
632937;Nicolo;Bertola;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Defender;False;False;['CB'];D;Nicolo Bertola;Italy;2003-03-23;right;5820;udinese;28.0;23.0;2291.0;6.15;6.38;51.39;D;1.0;3.0;0.12;6.0;2.25;0.09;1.66;0.07;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;31.0;26.0;74.19;83.87;62.0;-1;41.6;40.51;41.87;44.0;53.93;53.41;-1.0;40.01;-1.0;43.55;38.87;-1.0;-1.0;-1.0;55.54;71.81;41.21;-1.0;43.54
633353;cher;ndour;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Midfielder;False;False;['DM', 'M'];C;Cher Ndour;Italy;2004-07-27;right;6294;fiorentina;21.0;10.0;1238.0;5.9;6.11;29.99;C;2.0;1.0;0.07;2.0;1.46;0.11;0.08;0.01;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;32.0;19.0;31.25;59.38;34.0;-1;-1.0;56.68;56.92;54.87;60.03;64.91;-1.0;58.39;-1.0;71.57;50.69;49.48;-1.0;-1.0;58.36;-1.0;73.91;55.02;72.97
633804;Giovanni;fabbian;{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Attacking-Midfielder;False;False;['M', 'OM'];C;Giovanni  Fabbian;Italy;2003-01-14;right;6206;bologna;30.0;9.0;1154.0;5.78;6.05;72.24;C;0.0;3.0;0.23;4.0;1.69;0.13;0.72;0.06;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;24.0;23.68;63.16;33.0;-1;61.95;-1.0;-1.0;81.49;-1.0;50.22;-1.0;55.2;58.72;51.54;66.26;64.56;82.14;-1.0;-1.0;-1.0;49.16;-1.0;53.84
633889;Marco;palestra;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Wide-Midfielder;False;False;['E'];D;Marco Palestra;Italy;2005-03-03;right;6832;atalanta;9.0;2.0;254.0;5.92;5.92;32.59;D;0.0;0.0;0.0;0.0;0.0;0.0;0.65;0.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;31.0;7.0;6.45;22.58;7.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
634699;Jasper;samooja;{'uuid': '8fa5643a-841a-44a2-8126-637759f8911e', 'name': 'lecce'};;False;False;['G'];P;Jasper Samooja;;2003-07-21;;6523;lecce;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;P;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
635334;Giovanni ;Bonfanti;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Defender;False;False;['CB'];D;Giovanni  Bonfanti;Italy;2003-01-17;left;6444;atalanta;22.0;21.0;1819.0;6.11;6.13;49.77;D;2.0;0.0;0.0;0.0;0.82;0.04;1.13;0.06;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;22.0;55.26;57.89;51.0;-1;47.33;39.76;52.51;41.82;49.3;56.31;50.68;45.68;-1.0;46.91;38.8;-1.0;-1.0;-1.0;48.49;61.38;46.48;-1.0;46.27
635339;giorgio;scalvini;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Defender;False;False;['CB'];D;Giorgio  Scalvini;Italy;2003-12-11;right;5526;atalanta;6.0;4.0;290.0;5.73;5.56;71.85;D;0.0;0.0;0.0;0.0;0.04;0.01;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;8.0;4.0;50.0;50.0;8.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
636134;ivan;azon;{'uuid': '3d3e3a11-950e-4170-a228-5bd0943e5716', 'name': 'como'};Forward;False;False;['CF'];A;Ivan Azon Monzon;Spain;2002-12-24;right;7027;como;24.0;15.0;1612.0;6.05;6.88;24.71;A;0.0;7.0;0.39;10.0;7.7;0.43;0.91;0.05;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;30.0;24.0;50.0;80.0;45.0;-1;41.22;48.57;-1.0;74.05;-1.0;-1.0;-1.0;45.72;62.06;44.37;70.85;79.16;57.31;-1.0;-1.0;-1.0;46.62;47.51;60.59
636540;Lorenzo;Venturino;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Wide-Midfielder;False;False;['W'];C;Lorenzo Venturino;Italy;2006-06-22;-1;6980;genoa;16.0;9.0;974.0;6.4;7.46;89.76;C;5.0;4.0;0.37;4.0;2.42;0.22;2.41;0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;28.0;16.0;32.14;57.14;27.0;-1;77.55;-1.0;31.35;39.3;22.2;32.68;68.36;37.08;45.71;35.25;36.97;-1.0;44.69;34.65;23.3;-1.0;39.61;68.87;36.85
636547;Jeff;ekhator;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Forward;False;False;['F'];A;Jeff Ekhator Osayuki;Italy;2006-11-11;right;6822;genoa;25.0;7.0;969.0;5.65;5.79;2.9;A;1.0;1.0;0.09;1.0;1.66;0.15;1.13;0.1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;19.0;20.59;55.88;28.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
637130;Mandela;keita m.;{'uuid': '05e5b3ab-8801-47e6-9eef-f6edc799628c', 'name': 'parma'};Midfielder;False;False;['DM', 'M'];C;Mandela Keita;Belgium;2002-05-10;right;6898;parma;35.0;26.0;2241.0;5.78;5.71;19.62;C;1.0;0.0;0.0;0.0;0.13;0.01;0.35;0.01;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;39.0;32.0;66.67;82.05;62.0;-1;-1.0;-1.0;60.1;53.6;75.1;63.25;-1.0;-1.0;-1.0;70.66;-1.0;-1.0;-1.0;-1.0;69.0;-1.0;67.49;59.57;59.63
637181;Valentin;carboni v.;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Attacking-Midfielder;False;False;['OM', 'F'];C;Valentin Carboni;Argentina;2005-03-05;left;6106;genoa;4.0;1.0;126.0;5.65;5.52;48.24;C;0.0;0.0;0.0;0.0;0.05;0.04;0.11;0.08;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;6.0;4.0;16.67;66.67;4.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
638744;Warren;bondo;{'uuid': '15cfc725-f2e8-4d2a-8fd7-17c9e164430d', 'name': 'cremonese'};Midfielder;True;False;['DM', 'M'];C;Warren Bondo;France;2003-09-15;right;5992;cremonese;24.0;22.0;1913.0;5.86;5.71;16.22;C;0.0;0.0;0.0;0.0;0.23;0.01;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;32.0;23.0;68.75;71.88;53.0;-1;61.41;57.91;-1.0;56.48;67.06;60.62;-1.0;-1.0;-1.0;70.63;-1.0;-1.0;-1.0;-1.0;59.96;-1.0;71.86;56.05;77.95
639024;Semih;kilicsoy;{'uuid': '1c949031-2bcb-434e-a9ea-8fec3fa80c23', 'name': 'cagliari'};Forward;False;False;['F'];A;Semih Kilicsoy;Turkey;2005-08-15;right;7199;cagliari;32.0;11.0;1520.0;5.94;6.21;37.83;A;2.0;3.0;0.18;2.0;4.13;0.24;2.07;0.12;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;30.0;32.35;88.24;43.0;-1;52.44;53.54;48.13;76.7;-1.0;44.54;-1.0;50.35;56.02;53.13;69.44;45.75;47.91;-1.0;-1.0;-1.0;52.91;63.23;51.05
639177;Jacopo;fazzini;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Wing-Forward;False;False;['M', 'OM'];C;Jacopo Fazzini;Italy;2003-03-16;right;6010;fiorentina;20.0;16.0;1474.0;6.01;6.56;79.56;C;1.0;4.0;0.24;4.0;2.82;0.17;0.6;0.04;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;22.0;20.0;72.73;90.91;42.0;-1;65.45;-1.0;59.06;68.97;-1.0;56.26;42.28;58.48;67.3;63.91;61.23;63.49;79.37;-1.0;50.75;-1.0;70.59;64.85;81.4
639246;brooke;norton-cuffy;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Wing-Back;False;False;['RB', 'E'];D;Brooke Norton-Cuffy;England;2004-01-12;right;6814;genoa;14.0;8.0;779.0;5.65;5.65;49.09;D;0.0;0.0;0.0;0.0;0.49;0.06;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;26.0;11.0;30.77;42.31;22.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
639489;Filippo;terracciano f.;{'uuid': '15cfc725-f2e8-4d2a-8fd7-17c9e164430d', 'name': 'cremonese'};Wing-Back;False;False;['RB', 'LB', 'E'];D;Filippo Terracciano;Italy;2003-02-08;right;5812;cremonese;12.0;6.0;615.0;5.85;5.73;23.41;D;0.0;0.0;0.0;0.0;0.19;0.03;0.01;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;8.0;15.79;21.05;17.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
640796;Niccolo;fortini;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Wide-Midfielder;False;False;['E'];D;Niccolo Fortini;Italy;2006-02-13;right;7069;fiorentina;27.0;24.0;2126.0;6.02;6.28;25.89;D;3.0;2.0;0.08;2.0;2.1;0.09;2.5;0.11;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;32.0;27.0;75.0;84.38;60.0;-1;49.26;-1.0;42.58;53.05;41.84;43.49;60.01;45.44;-1.0;48.72;45.99;-1.0;-1.0;44.05;46.09;-1.0;51.65;56.26;50.66
641988;Arthur;atta;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Wide-Midfielder;False;False;['M'];C;Arthur Atta;France;2003-01-14;right;6908;udinese;29.0;12.0;1416.0;5.82;5.75;32.5;C;1.0;0.0;0.0;0.0;1.55;0.1;1.59;0.1;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;32.0;27.0;37.5;84.38;41.0;-1;58.97;60.78;66.54;65.4;64.01;70.83;62.84;67.42;52.83;77.51;60.7;63.48;49.09;51.47;65.84;-1.0;84.26;75.83;90.92
642030;Samuele;angori;{'uuid': 'c1a7a918-44f8-4da9-86b6-f8b95e8e261d', 'name': 'pisa'};Wide-Midfielder;False;False;['LB', 'E'];D;Samuele Angori;Italy;2003-10-07;left;7143;pisa;37.0;25.0;2568.0;6.1;6.29;58.35;D;3.0;2.0;0.07;2.0;1.98;0.07;6.71;0.24;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;36.0;65.79;94.74;71.0;-1;54.94;-1.0;44.67;49.2;39.99;47.71;70.96;55.2;-1.0;42.5;42.09;-1.0;-1.0;-1.0;42.04;-1.0;42.5;-1.0;46.17
642496;federico;gatti;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};Defender;False;False;['CB'];D;Federico Gatti;Italy;1998-06-24;right;5831;juventus;30.0;26.0;2349.0;6.13;6.2;86.64;D;0.0;1.0;0.04;1.0;3.74;0.14;0.24;0.01;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;28.0;78.79;84.85;65.0;-1;56.05;68.11;62.22;58.37;91.06;77.29;-1.0;-1.0;-1.0;89.32;-1.0;72.02;-1.0;-1.0;89.93;79.31;88.9;-1.0;65.33
644104;Santiago;castro s.;{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Forward;False;False;['CF'];A;Santiago Tomas Castro;Argentina;2004-09-18;right;6572;bologna;36.0;27.0;2466.0;5.94;6.4;40.15;A;1.0;8.0;0.29;9.0;8.23;0.3;1.66;0.06;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;35.0;72.97;94.59;70.0;-1;54.97;53.49;-1.0;82.42;-1.0;-1.0;-1.0;52.42;63.64;54.04;69.98;52.54;69.57;-1.0;-1.0;-1.0;51.35;58.11;63.32
644381;Edoardo;iannoni;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Mezzala;False;True;['M'];C;Edoardo Iannoni;Italy;2001-04-11;right;7157;sassuolo;21.0;10.0;1078.0;6.11;6.22;11.4;C;2.0;1.0;0.08;1.0;1.22;0.1;1.25;0.1;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;20.0;27.78;55.56;31.0;-1;48.12;41.22;63.3;49.02;57.59;56.27;-1.0;51.79;45.36;57.18;-1.0;46.09;45.47;-1.0;61.57;-1.0;54.44;50.92;55.29
644927;Iker;bravo;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Forward;False;False;['F'];A;Iker Bravo Solanilla;Spain;2005-01-13;right;6653;udinese;29.0;4.0;814.0;5.7;5.86;10.7;A;0.0;2.0;0.22;2.0;0.78;0.09;0.31;0.03;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;22.0;11.11;61.11;24.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
646245;Agustin;Alvarez Martinez;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Forward;False;False;['CF'];A;Agustin Alvarez Martinez;Uruguay;2001-05-19;right;5845;sassuolo;37.0;27.0;2538.0;5.94;6.41;11.02;A;0.0;8.0;0.28;12.0;9.56;0.34;1.01;0.04;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;37.0;71.05;97.37;71.0;-1;-1.0;-1.0;40.2;62.07;-1.0;43.68;-1.0;42.8;62.46;45.5;52.91;51.53;52.79;-1.0;-1.0;-1.0;48.07;-1.0;50.43
646670;Tommaso;martinelli t.;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};;False;False;['G'];P;Tommaso Martinelli;;2006-01-06;;6184;fiorentina;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;P;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
653311;Jayden;addai;{'uuid': '3d3e3a11-950e-4170-a228-5bd0943e5716', 'name': 'como'};Wing-Forward;False;False;['W', 'F'];A;Jayden Addai ;Netherlands;2005-08-26;left;7127;como;29.0;15.0;1428.0;6.25;7.15;55.59;A;3.0;8.0;0.5;7.0;4.57;0.29;2.75;0.17;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;23.0;41.67;63.89;40.0;-1;54.37;-1.0;44.94;70.46;38.17;38.54;57.4;45.91;54.34;54.55;62.56;-1.0;59.12;76.19;39.57;-1.0;64.52;92.12;44.9
659056;Kamaldeen;Sulemana;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Wing-Forward;False;False;['F'];A;Kamaldeen Sulemana;Ghana;2002-02-15;right;5918;atalanta;26.0;17.0;1557.0;5.64;5.76;5.27;A;1.0;1.0;0.06;1.0;2.78;0.16;0.65;0.04;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;28.0;24.0;60.71;85.71;44.0;-1;90.47;-1.0;-1.0;78.01;-1.0;56.22;78.14;58.5;55.26;66.41;73.28;-1.0;55.19;-1.0;-1.0;-1.0;74.72;74.19;64.47
660328;Flavio;Russo;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Forward;False;False;['G'];P;Flavio Russo;Italy;2004-08-31;right;4518;sassuolo;22.0;6.0;757.0;5.74;5.94;-1.0;P;0.0;2.0;0.24;3.0;2.12;0.25;0.48;0.06;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;20.0;17.65;58.82;22.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
660734;Josh;doig;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Wing-Back;False;False;['LB', 'E'];D;Josh Doig;Scotland;2002-05-18;left;5851;sassuolo;29.0;25.0;2364.0;6.05;6.12;32.6;D;1.0;1.0;0.04;1.0;1.87;0.07;2.39;0.09;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;30.0;29.0;83.33;96.67;65.0;-1;73.63;-1.0;41.7;48.87;47.57;56.38;49.67;42.29;48.44;58.6;43.97;-1.0;42.24;38.92;48.25;48.49;56.91;51.19;45.03
661941;Mateus;Lusuardi;{'uuid': 'c1a7a918-44f8-4da9-86b6-f8b95e8e261d', 'name': 'pisa'};Defender;True;False;['CB'];D;Mateus Lusuardi;Brazil;2004-01-08;left;6411;pisa;12.0;11.0;994.0;5.97;6.47;51.7;D;0.0;2.0;0.18;2.0;2.04;0.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;28.0;11.0;39.29;39.29;27.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
662420;Alessandro;circati;{'uuid': '05e5b3ab-8801-47e6-9eef-f6edc799628c', 'name': 'parma'};Defender;False;False;['CB'];D;Alessandro Circati;Italy;2003-10-10;right;6663;parma;6.0;6.0;602.0;6.07;5.99;59.38;D;0.0;0.0;0.0;0.0;0.07;0.01;0.02;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;12.0;6.0;50.0;50.0;16.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
664681;alieu;fadera;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Wing-Forward;False;False;['W'];C;Alieu  Fadera;Gambia;2001-11-03;right;6815;sassuolo;30.0;22.0;1955.0;5.9;5.95;44.51;C;1.0;1.0;0.05;1.0;1.51;0.07;2.7;0.12;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;27.0;61.11;75.0;55.0;-1;82.56;-1.0;56.21;74.47;45.56;56.49;57.28;65.97;62.23;63.34;81.1;-1.0;55.97;57.28;-1.0;-1.0;68.33;65.51;59.99
669931;Cristian;volpato;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Wing-Forward;False;False;['W', 'OM'];C;Cristian Volpato;Australia;2003-11-15;left;5735;sassuolo;18.0;9.0;771.0;6.27;7.1;-1.0;C;5.0;4.0;0.47;4.0;2.15;0.25;2.51;0.29;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;27.0;16.0;33.33;59.26;23.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
676907;Ardon;jashari;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Midfielder;False;False;['M'];C;Ardon Jashari;Switzerland;2002-07-30;left;7203;milan;35.0;31.0;3009.0;6.33;6.66;62.93;C;4.0;3.0;0.09;3.0;2.42;0.07;3.71;0.11;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;39.0;35.0;79.49;89.74;82.0;-1;62.64;-1.0;84.15;53.47;65.85;78.62;46.57;65.99;53.01;80.47;48.3;-1.0;54.79;-1.0;72.03;-1.0;82.37;46.35;75.48
678648;tobias;slotsager;{'uuid': 'e9e1d0da-2ab8-449c-8738-84666289eb1b', 'name': 'verona'};;False;False;['CB'];D;Tobias Slotsager;;2006-01-01;;7011;verona;-1.0;-1.0;-1.0;-1.0;-1.0;33.19;D;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
683574;gaby;jean;{'uuid': '8fa5643a-841a-44a2-8126-637759f8911e', 'name': 'lecce'};Defender;True;False;['CB'];D;Gaby Jean;France;2000-02-19;left;6883;lecce;21.0;18.0;1705.0;5.73;5.73;30.76;D;0.0;0.0;0.0;0.0;0.62;0.03;0.17;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;32.0;19.0;56.25;59.38;46.0;-1;-1.0;-1.0;-1.0;54.78;79.37;75.51;-1.0;-1.0;-1.0;74.89;-1.0;-1.0;-1.0;-1.0;83.95;53.37;71.7;-1.0;53.12
684614;Luis Thomas;Buffon;{'uuid': 'c1a7a918-44f8-4da9-86b6-f8b95e8e261d', 'name': 'pisa'};Attacking-Midfielder;False;False;['F'];A;Louis Thomas Buffon;Italy;2007-12-28;right;7171;pisa;1.0;0.0;14.0;-1.0;-1.0;-1.0;A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;3.0;0.0;0.0;0.0;0.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
